Table Name,State Code,District Code,Town Code,Total/ Rural/ Urban,Area Name,Age-Group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational Level - Literate without Educational Level Persons,Educational Level - Literate without Educational Level Males,Educational Level - Literate without Educational Level Females,Educational Level - Below Primary Persons,Educational Level - Below Primary Males,Educational Level - Below Primary Females,Educational Level - Primary Persons,Educational Level - Primary Males,Educational Level - Primary Females,Educational Level - Middle Persons,Educational Level - Middle Males,Educational Level - Middle Females,Educational Level - Matric/Secondary Persons,Educational Level - Matric/Secondary Males,Educational Level - Matric/Secondary Females,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Persons,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Males,Educational Level - Higher Secondary/Intermediate Pre-University/Senior Secondary Females,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Non-technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Technical Diploma or Certificate Not Equal to Degree Persons,Educational Level - Technical Diploma or Certificate Not Equal to Degree Males,Educational Level - Technical Diploma or Certificate Not Equal to Degree Females,Educational Level - Graduate & Above Persons,Educational Level - Graduate & Above Males,Educational Level - Graduate & Above Females,Unclassified - Persons,Unclassified - Males,Unclassified - Females
C2308,29,05,40503000,Urban,Bidar (CMC),60-64,3535,1794,1741,1758,518,1240,1777,1276,501,83,43,40,191,95,96,508,293,215,100,74,26,418,342,76,108,97,11,6,6,0,27,23,4,336,303,33,0,0,0
C2308,29,05,40503000,Urban,Bidar (CMC),65-69,1934,945,989,977,274,703,957,671,286,42,24,18,118,66,52,306,184,122,49,26,23,214,168,46,62,56,6,2,2,0,12,11,1,152,134,18,0,0,0
C2308,29,05,40503000,Urban,Bidar (CMC),70-74,1815,863,952,1047,314,733,768,549,219,58,30,28,129,68,61,267,187,80,36,23,13,163,142,21,30,24,6,2,2,0,10,8,2,73,65,8,0,0,0
C2308,29,05,40503000,Urban,Bidar (CMC),75-79,763,370,393,407,122,285,356,248,108,25,13,12,61,38,23,132,89,43,19,14,5,65,55,10,19,11,8,0,0,0,3,3,0,32,25,7,0,0,0
C2308,29,05,40503000,Urban,Bidar (CMC),80+,1132,507,625,745,237,508,387,270,117,27,12,15,84,44,40,129,94,35,18,15,3,75,63,12,16,10,6,1,0,1,8,7,1,29,25,4,0,0,0
C2308,29,05,40503000,Urban,Bidar (CMC),Age not stated,129,63,66,66,30,36,63,33,30,29,18,11,9,3,6,11,4,7,1,1,0,5,1,4,2,2,0,0,0,0,1,0,1,5,4,1,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),All ages,207421,105763,101658,80659,32797,47862,126762,72966,53796,2180,1216,964,23525,12260,11265,31580,16341,15239,12299,6639,5660,26275,15454,10821,13318,8374,4944,313,255,58,2735,2212,523,14537,10215,4322,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),0-6,27488,14193,13295,27488,14193,13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),7,4465,2316,2149,1351,688,663,3114,1628,1486,25,12,13,3089,1616,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),8,6005,3029,2976,1321,627,694,4684,2402,2282,34,15,19,4650,2387,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),9,4293,2122,2171,568,239,329,3725,1883,1842,13,5,8,3391,1744,1647,321,134,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),10,6798,3395,3403,1240,512,728,5558,2883,2675,26,11,15,3705,1963,1742,1827,909,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),11,3997,2090,1907,398,182,216,3599,1908,1691,14,7,7,1156,628,528,2429,1273,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),12,6364,3386,2978,1011,452,559,5353,2934,2419,51,35,16,748,425,323,4070,2242,1828,484,232,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),13,4375,2269,2106,555,227,328,3820,2042,1778,44,28,16,268,159,109,2442,1342,1100,1066,513,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),14,5086,2613,2473,735,280,455,4351,2333,2018,38,22,16,238,136,102,1521,878,643,2554,1297,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),15,4850,2514,2336,943,411,532,3907,2103,1804,45,20,25,216,130,86,793,428,365,1812,1010,802,1041,515,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),16,5023,2586,2437,863,357,506,4160,2229,1931,47,29,18,205,117,88,695,382,313,1041,614,427,2172,1087,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),17,3319,1741,1578,365,173,192,2954,1568,1386,30,18,12,87,55,32,321,177,144,358,214,144,2158,1104,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),18,7052,3665,3387,1490,595,895,5562,3070,2492,78,43,35,274,166,108,925,500,425,532,323,209,1984,1093,891,1608,820,788,24,19,5,137,106,31,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),19,3408,1898,1510,412,158,254,2996,1740,1256,40,24,16,98,57,41,292,152,140,223,139,84,855,480,375,1341,764,577,13,10,3,134,114,20,0,0,0,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),20-24,19474,10404,9070,4252,1504,2748,15222,8900,6322,278,151,127,604,325,279,2244,1185,1059,1000,593,407,3902,2320,1582,3940,2306,1634,91,71,20,652,535,117,2511,1414,1097,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),25-29,17822,8492,9330,5272,1589,3683,12550,6903,5647,272,133,139,662,311,351,2219,993,1226,722,380,342,3101,1651,1450,1985,1234,751,71,58,13,516,411,105,3002,1732,1270,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),30-34,14810,7520,7290,5147,1792,3355,9663,5728,3935,222,135,87,600,307,293,1950,953,997,552,269,283,2281,1251,1030,1328,899,429,43,37,6,407,330,77,2280,1547,733,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),35-39,15400,7503,7897,5959,2023,3936,9441,5480,3961,205,116,89,668,324,344,2358,1026,1332,547,264,283,2248,1301,947,1054,701,353,15,15,0,325,264,61,2021,1469,552,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),40-44,11959,6427,5532,4649,1777,2872,7310,4650,2660,163,100,63,586,303,283,1834,947,887,387,213,174,1894,1190,704,698,490,208,13,9,4,169,124,45,1566,1274,292,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),45-49,10444,5496,4948,4167,1354,2813,6277,4142,2135,147,87,60,536,271,265,1622,799,823,343,182,161,1612,1101,511,539,442,97,19,15,4,112,87,25,1347,1158,189,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),50-54,7954,4248,3706,3600,1248,2352,4354,3000,1354,111,66,45,419,221,198,1157,626,531,239,131,108,1168,868,300,327,268,59,6,5,1,117,95,22,810,720,90,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),55-59,4977,2323,2654,2247,579,1668,2730,1744,986,82,45,37,343,149,194,834,392,442,140,74,66,617,445,172,200,182,18,10,8,2,72,63,9,432,386,46,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),60-64,5010,2355,2655,2776,801,1975,2234,1554,680,79,39,40,328,151,177,693,393,300,114,75,39,543,453,90,144,134,10,5,5,0,57,50,7,271,254,17,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),65-69,2863,1281,1582,1463,368,1095,1400,913,487,50,19,31,275,122,153,440,243,197,82,49,33,313,258,55,73,70,3,1,1,0,13,12,1,153,139,14,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),70-74,2199,1026,1173,1260,371,889,939,655,284,33,19,14,180,92,88,333,209,124,54,34,20,197,175,22,41,36,5,1,1,0,11,9,2,89,80,9,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),75-79,854,412,442,431,117,314,423,295,128,17,11,6,86,40,46,125,82,43,25,17,8,106,94,12,22,15,7,1,1,0,8,8,0,33,27,6,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),80+,1003,387,616,619,145,474,384,242,142,15,10,5,104,55,49,126,70,56,20,14,6,77,63,14,16,11,5,0,0,0,5,4,1,21,15,6,0,0,0
C2308,29,06,40607000,Urban,Raichur (CMC),Age not stated,129,72,57,77,35,42,52,37,15,21,16,5,9,6,3,9,6,3,4,2,2,6,5,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),All ages,154982,78713,76269,45578,17546,28032,109404,61167,48237,838,422,416,23336,11877,11459,28930,14644,14286,11239,6350,4889,21725,12316,9409,10079,6197,3882,412,343,69,2203,1723,480,10642,7295,3347,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),0-6,19608,10060,9548,19608,10060,9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),7,2697,1379,1318,472,229,243,2225,1150,1075,7,5,2,2218,1145,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),8,3480,1811,1669,244,108,136,3236,1703,1533,3,2,1,3233,1701,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),9,3085,1545,1540,116,49,67,2969,1496,1473,3,1,2,2854,1441,1413,112,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),10,3958,2079,1879,209,97,112,3749,1982,1767,6,5,1,2959,1591,1368,784,386,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),11,3188,1688,1500,116,51,65,3072,1637,1435,3,2,1,1255,695,560,1814,940,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),12,3895,2081,1814,235,116,119,3660,1965,1695,7,4,3,510,288,222,3002,1608,1394,141,65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),13,3203,1671,1532,150,62,88,3053,1609,1444,9,6,3,203,121,82,2361,1263,1098,480,219,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),14,3841,2081,1760,254,115,139,3587,1966,1621,7,4,3,198,108,90,1696,979,717,1686,875,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),15,3481,1904,1577,272,140,132,3209,1764,1445,11,5,6,206,129,77,768,437,331,1843,1010,833,381,183,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),16,3843,2050,1793,295,134,161,3548,1916,1632,11,7,4,227,148,79,688,394,294,1313,761,552,1309,606,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),17,2925,1600,1325,189,88,101,2736,1512,1224,12,9,3,105,67,38,373,217,156,459,278,181,1787,941,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),18,4675,2468,2207,539,232,307,4136,2236,1900,16,8,8,276,172,104,723,372,351,493,307,186,1731,916,815,804,383,421,20,15,5,73,63,10,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),19,2729,1452,1277,218,89,129,2511,1363,1148,13,9,4,130,73,57,321,167,154,274,168,106,871,450,421,802,410,392,23,19,4,77,67,10,0,0,0,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),20-24,15573,8117,7456,2102,727,1375,13471,7390,6081,102,55,47,838,461,377,2132,1026,1106,1248,751,497,3510,1842,1668,3056,1685,1371,137,113,24,629,507,122,1819,950,869,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),25-29,13150,6523,6627,2360,710,1650,10790,5813,4977,115,63,52,951,425,526,2035,896,1139,753,412,341,2535,1318,1217,1729,1040,689,90,71,19,437,347,90,2145,1241,904,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),30-34,11154,5457,5697,2517,738,1779,8637,4719,3918,84,41,43,861,383,478,1905,844,1061,613,322,291,2029,1046,983,1055,688,367,56,49,7,381,288,93,1653,1058,595,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),35-39,11206,5319,5887,2978,857,2121,8228,4462,3766,92,39,53,1096,447,649,2181,973,1208,530,271,259,1907,1033,874,848,567,281,28,25,3,215,155,60,1331,952,379,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),40-44,9284,4877,4407,2354,729,1625,6930,4148,2782,61,29,32,934,454,480,1777,851,926,426,248,178,1761,1073,688,614,451,163,14,11,3,117,88,29,1226,943,283,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),45-49,8071,4162,3909,2254,549,1705,5817,3613,2204,60,31,29,918,440,478,1614,800,814,354,222,132,1411,927,484,458,359,99,8,7,1,58,42,16,936,785,151,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),50-54,6314,3295,3019,1931,478,1453,4383,2817,1566,39,16,23,816,403,413,1232,583,649,249,184,65,1003,729,274,275,225,50,12,12,0,60,45,15,697,620,77,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),55-59,4386,2073,2313,1450,289,1161,2936,1784,1152,38,16,22,686,296,390,1009,483,526,133,84,49,515,414,101,168,148,20,6,5,1,53,41,12,328,297,31,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),60-64,4106,1948,2158,1574,326,1248,2532,1622,910,39,14,25,622,303,319,954,523,431,101,71,30,394,337,57,131,120,11,8,7,1,56,43,13,227,204,23,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),65-69,2729,1227,1502,1060,209,851,1669,1018,651,36,18,18,478,217,261,592,315,277,75,57,18,262,215,47,58,54,4,6,6,0,22,16,6,140,120,20,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),70-74,2111,943,1168,956,188,768,1155,755,400,24,13,11,390,204,186,421,257,164,29,22,7,164,146,18,40,36,4,1,0,1,17,16,1,69,61,8,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),75-79,1009,425,584,439,63,376,570,362,208,12,4,8,176,78,98,220,135,85,15,11,4,87,79,8,15,13,2,0,0,0,4,3,1,41,39,2,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),80+,1188,439,749,639,92,547,549,347,202,16,7,9,190,83,107,209,139,70,15,12,3,66,60,6,20,17,3,3,3,0,4,2,2,26,24,2,0,0,0
C2308,29,08,40805000,Urban,Gadag-Betigeri (CMC),Age not stated,93,39,54,47,21,26,46,18,28,12,9,3,6,4,2,7,2,5,9,0,9,2,1,1,6,1,5,0,0,0,0,0,0,4,1,3,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),All ages,786195,403085,383110,225988,93941,132047,560207,309144,251063,5531,2779,2752,104721,53909,50812,135697,66940,68757,54600,29900,24700,116290,64233,52057,52378,30525,21853,2953,2211,742,14229,11207,3022,73804,47436,26368,4,4,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),0-6,98944,51001,47943,98944,51001,47943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),7,13983,7198,6785,2907,1433,1474,11076,5765,5311,97,51,46,10979,5714,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),8,17664,8989,8675,1990,982,1008,15674,8007,7667,68,36,32,15606,7971,7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),9,14422,7337,7085,983,461,522,13439,6876,6563,28,15,13,12643,6500,6143,768,361,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),10,21254,10791,10463,1769,846,923,19485,9945,9540,64,37,27,14064,7322,6742,5357,2586,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),11,15314,7844,7470,826,391,435,14488,7453,7035,37,20,17,4894,2728,2166,9557,4705,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),12,20405,10739,9666,1838,910,928,18567,9829,8738,69,34,35,2660,1571,1089,14827,7751,7076,1011,473,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),13,15607,8021,7586,1116,521,595,14491,7500,6991,48,20,28,967,560,407,10226,5412,4814,3250,1508,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),14,17682,9238,8444,1483,676,807,16199,8562,7637,65,39,26,948,549,399,6746,3887,2859,8440,4087,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),15,15732,8354,7378,1698,853,845,14034,7501,6533,64,43,21,836,505,331,3247,1819,1428,7340,3983,3357,2547,1151,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),16,17942,9385,8557,1827,909,918,16115,8476,7639,88,57,31,929,553,376,2900,1565,1335,4853,2728,2125,7345,3573,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),17,14163,7601,6562,1034,517,517,13129,7084,6045,54,33,21,554,355,199,1752,973,779,1915,1185,730,8854,4538,4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),18,23708,12806,10902,3194,1474,1720,20514,11332,9182,168,90,78,1396,869,527,3553,1929,1624,2295,1433,862,7110,3857,3253,5380,2708,2672,116,71,45,496,375,121,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),19,13962,7505,6457,1221,497,724,12741,7008,5733,82,50,32,629,354,275,1491,792,699,1220,732,488,3712,2030,1682,4938,2548,2390,116,70,46,553,432,121,0,0,0,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),20-24,81748,43285,38463,10660,4022,6638,71088,39263,31825,660,362,298,4110,2281,1829,10442,5235,5207,6044,3761,2283,17417,9466,7951,15983,8740,7243,743,486,257,3418,2657,761,12270,6274,5996,1,1,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),25-29,69761,34143,35618,12411,3956,8455,57350,30187,27163,615,309,306,4235,2068,2167,9738,4264,5474,4352,2337,2015,13970,7148,6822,7824,4387,3437,548,393,155,2556,2054,502,13512,7227,6285,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),30-34,58025,29499,28526,11740,4012,7728,46285,25487,20798,574,265,309,4014,1906,2108,8660,3986,4674,3176,1725,1451,11371,6033,5338,5344,3331,2013,460,378,82,2223,1784,439,10462,6078,4384,1,1,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),35-39,58009,28061,29948,14311,4567,9744,43698,23494,20204,537,265,272,4560,2179,2381,10117,4481,5636,2863,1458,1405,10621,5478,5143,4223,2631,1592,290,239,51,1531,1188,343,8954,5573,3381,2,2,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),40-44,46898,25155,21743,10747,3868,6879,36151,21287,14864,442,238,204,3802,1989,1813,8005,3905,4100,2227,1204,1023,9218,5181,4037,2947,1951,996,203,165,38,1035,814,221,8272,5840,2432,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),45-49,41141,21614,19527,10053,3190,6863,31088,18424,12664,363,167,196,3616,1776,1840,7186,3357,3829,1895,1106,789,7913,4598,3315,2185,1482,703,108,89,19,625,462,163,7197,5387,1810,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),50-54,32581,17242,15339,8539,2496,6043,24042,14746,9296,358,171,187,3134,1542,1592,5718,2588,3130,1323,770,553,6025,3743,2282,1401,1024,377,106,92,14,578,460,118,5399,4356,1043,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),55-59,21725,10711,11014,6329,1560,4769,15396,9151,6245,247,114,133,2509,1137,1372,4353,1869,2484,793,442,351,3327,2161,1166,762,573,189,99,84,15,487,401,86,2819,2370,449,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),60-64,20355,10118,10237,6953,1805,5148,13402,8313,5089,243,118,125,2553,1187,1366,3990,1875,2115,676,427,249,2744,1972,772,571,468,103,70,59,11,356,293,63,2199,1914,285,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),65-69,13322,6266,7056,4473,942,3531,8849,5324,3525,174,79,95,1843,827,1016,2808,1242,1566,411,219,192,1716,1300,416,361,299,62,39,35,4,183,147,36,1314,1176,138,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),70-74,10292,4985,5307,3983,920,3063,6309,4065,2244,148,69,79,1503,717,786,2104,1137,967,267,165,102,1223,1031,192,198,172,26,25,22,3,92,74,18,749,678,71,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),75-79,5224,2497,2727,1873,413,1460,3351,2084,1267,89,36,53,819,332,487,1121,636,485,125,75,50,659,553,106,118,94,24,14,12,2,50,32,18,356,314,42,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),80+,5784,2399,3385,2753,553,2200,3031,1846,1185,91,30,61,885,398,487,999,575,424,118,78,40,477,389,88,113,90,23,15,15,0,44,32,12,289,239,50,0,0,0
C2308,29,09,40902000,Urban,Hubli-Dharwad (M Corp.),Age not stated,548,301,247,333,166,167,215,135,80,58,31,27,33,19,14,32,10,22,6,4,2,41,31,10,30,27,3,1,1,0,2,2,0,12,10,2,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),All ages,164240,83767,80473,59610,23992,35618,104630,59775,44855,1207,653,554,21558,11305,10253,27311,14233,13078,12268,6824,5444,19857,11688,8169,8622,5091,3531,404,362,42,2649,2360,289,10754,7259,3495,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),0-6,21565,11130,10435,21565,11130,10435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),7,3486,1837,1649,772,402,370,2714,1435,1279,18,11,7,2696,1424,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),8,4045,2033,2012,504,229,275,3541,1804,1737,15,9,6,3526,1795,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),9,3430,1734,1696,320,133,187,3110,1601,1509,7,5,2,2824,1466,1358,279,130,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),10,4681,2381,2300,464,205,259,4217,2176,2041,18,9,9,2723,1450,1273,1476,717,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),11,3200,1637,1563,244,102,142,2956,1535,1421,7,4,3,828,461,367,2121,1070,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),12,4404,2264,2140,504,214,290,3900,2050,1850,13,9,4,588,329,259,2978,1579,1399,321,133,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),13,3521,1774,1747,334,130,204,3187,1644,1543,10,2,8,258,140,118,1950,1057,893,969,445,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),14,3852,1975,1877,460,188,272,3392,1787,1605,16,12,4,229,119,110,1166,675,491,1981,981,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),15,3387,1787,1600,499,202,297,2888,1585,1303,14,5,9,220,130,90,702,416,286,1226,685,541,726,349,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),16,3853,1983,1870,516,222,294,3337,1761,1576,18,12,6,231,129,102,703,380,323,855,489,366,1530,751,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),17,2659,1456,1203,287,137,150,2372,1319,1053,13,4,9,131,78,53,383,219,164,333,192,141,1512,826,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),18,5458,2811,2647,1054,399,655,4404,2412,1992,38,21,17,348,187,161,855,447,408,555,345,210,1263,677,586,1208,612,596,11,11,0,126,112,14,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),19,2741,1512,1229,407,143,264,2334,1369,965,23,14,9,145,78,67,347,206,141,259,144,115,671,390,281,766,422,344,22,21,1,101,94,7,0,0,0,0,0,0
C2308,29,12,41202000,Urban,Hospet (CMC),20-24,16410,8730,7680,3248,1155,2093,13162,7575,5587,141,81,60,920,487,433,2267,1193,1074,1466,875,591,3101,1811,1290,2441,1324,1117,122,110,12,695,627,68,2009,1067,942,0,0,0
